id	sentiment	review
"10179_9"	1	"De Grot is a very good film. The great plot comes from the novel by Tim Krabbé, who also adapted this story for the screen. Some really top-class acting, not only by Van Huêt, but especially by Marcel Hensema, who mostly did TV-work prior to his performance of Axel van de Graaf. The film seems to kick of as a thriller, and sets an excellent mood. Then we start to learn about Egon Wagter and Axel van de Graaf, and the story is revealed bit by bit in a very compelling flash-back structure, which adds to the more romantic aspect and the character-driven drama of the movie. In the end this all culminates into an emotional ending, that will grab audiences by their throats. Make sure you know as little as possible about the plot when you are going to see this movie. A must-see, especially if you liked 'Spoorloos' (The Vanishing's original screen adaptation)."
"8532_7"	1	"Lupin sets off for Morocco, looking for a legendary treasure. His only clue is an interesting jewel that an old man gave him. It's a nice different location for Lupin, with the desert and that hot exotic feel.<br /><br />One interesting thing about this movie is that Jigen has a much smaller role than usual, generally being in a different place than Lupin. On one hand their classic dynamic together is missed, but it is a change of pace. Plus, this way, Lupin can focus on the ladies...<br /><br />Fujiko rules in this. Throughout the entire feature she is seducing Lupin, and us viewers. Then there's Lara, the damsel of this particular tale, and she's quite likable. This one has more nudity than any other Lupin anime, which is a fun distinction to have.<br /><br />There's a very entertaining effeminate ninja guy who's the best villain in this, and naturally he has some great fighting with Goemon, as well as some fun scenes with Fujiko. Inspector Zenigata of course is also on a warpath here, in fine form.<br /><br />Pretty much, this is a smooth ride with Lupin. The plot is average and there are some slow spots, but all in all this movie is a real pleasure. Enjoy."
"7205_10"	1	"Deathtrap is not a whodunit. It's a who gonna do it to who first. It's so hard to describe this movie without giving anything away so I won't mention anything more about the plot. As far as acting goes it is Cris Reeves greatest role as Clifford, a young playwrite. You really see the range in his acting abilities in this movie from \"exhaling cheeseburgers\" to downright frightening. Clifford is such a hard role to play and in the stage production of this I have never seen Clifford played well on both ends of the spectrum. The actor plays him as a little puppy or a homicidal maniac. Reeves is the only person I have seen who has the character right all the way through. As for Michael Caine he's.....well he's Michael Caine. One of the best actors of the last 50 years and in this film as good as he has ever been."
"8705_8"	1	"Despite the title, The Sword Bearer, and the DVD cover (action/herioc poses of The Sword Bearer) this is not a super hero film.<br /><br />(Minor Spoilers) It follows the tale of Sasha, The Sword Bearer, who is cursed with having a retractable sword in his forearm. Cool you say, but no, this is real life. If you had this power as a child could you control it when, say, faced by a mad man, or when your mum's boyfriend is beating her. And if you don't control it, how do you cope with being a two time killer at the age of 12.<br /><br />This essentially is where Sasha is when we meet him. Wandering aimlessly after another killing (much like A Bout de Soufflé). He then meet Katya, and the pair fall instantly in love, providing Sasha with a real reason to live and try and changes his ways. However, his past is still chasing him, in the form of two police officers.<br /><br />That is essentially the story, and there is virtually no action on screen, though a lot if suggested.<br /><br />I really like this movie. Unlike many Hollywood 'super hero' films, we get very little back story, there is no bad guy (unless you count The Sword Bearer himself) abut there is a lot of heart and good character development.<br /><br />Worth checking out if you can find it."
"980_7"	1	"The summary line above, spoken by James Cloud (Robert Preston) to his brother Tom (Robert Sterling) just about says it all. Jim, AKA Kid Wichita, has a way of making things happen, only trouble is, he usually leaves dead bodies where he's been. Not the sort of mentoring Tom envisions for younger brother Jeff, who likes what he sees in Jim, especially when defending their ranch against local Texas cattlemen.<br /><br />The opening credits state 'Introducing John Barrymore Jr. as the Younger Brother', in this his very first screen appearance. That seemed rather odd to me, particularly since he was addressed as Jeff almost immediately into the story. Approximately eighteen at the time of this movie, he bears a passing resemblance to Sean Penn. No stranger to personal and legal problems throughout his career as well as estrangement from his family, I was left wondering if his daughter Drew Barrymore might have ever seen this picture. I'm inclined to think not.<br /><br />On the subject of resemblances, I was also struck by the thought that the young Robert Sterling looked a bit like Roy Rogers early in his career. Knowing Sterling previously only from his role as George Kerby in the early 1950's TV series 'Topper', I thought he looked out of place in a Western, but that might just be me. His character becomes emboldened by his brother's resourcefulness at creating trouble, and provides some of the edginess to this not so typical story. Minor subplots abound, including the relationship rancher John Gall (John Litel) has with his son the Sheriff (who Kid Wichita kills), and the troubled marriage between Kathleen Boyce (Cathy Downs) and her husband Earl (who Kid Wichita kills). Chill Wills rounds out the main cast as one of Tom Cloud's hired hands, and figures in the somewhat predictable finale.<br /><br />What's not quite predictable is how things eventually wind up there, and for that reason, this Western earns points for following a less traveled, hence not quite as formulaic a plot as a lot of good brother/bad brother Westerns do. Combined with the eclectic casting of the principals, it's one I'd recommend, even if you have to endure some of the jump cuts and sloppy editing that I experienced with my copy."
"6504_2"	0	"Why did I waste 1.5 hours of my life watching this? Why was this film even made? Why am I even commenting on this film?<br /><br />One reviewer said this film took patience to watch and it was n't for everybody. I cannot figure out who this movie is for. maybe after dropping a hit of acid, SOMEBODY, SOMEWHERE could watch this and make some sense out of it. It is incoherent, it isn't experimental, it's plain and simple garbage. The film follows no plot line whatsoever, just when you think you have something, well.....you don't. <br /><br />I think the ending brought some finality to the film (no pun intended), the viewer gets a glimpse of what might have been going on. I don't think I put a spoiler in here, not that it would matter. This film is another must miss in the world of filmdom."
"9762_3"	0	"Alan Alda plays real-life \"Sports Illustrated\" writer George Plimpton, who was once invited to join the Detroit Lions football team as an honorary member. Rather wan, uncompelling drama curiously tempered with fantasy. Director Alex March takes an interesting tack on this material, shooting it in a quasi-documentary fashion (with macho commentary) and yet giving the tale a touch of Capraesque whimsy; still, by bringing out the cinematic flashiness in this set-up, he turns the main narrative into a jumble. Alda's smug, uncharismatic performance is another handicap, though the supporting cast is filled with real-life pro-athletes (and scintillating Lauren Hutton as Alda's girlfriend--how's that for a fantasy?). *1/2 from ****"
"3070_2"	0	"Oh, dear lord.... They've turned what was a fairly thought provoking movie into a swaggering testosterone fest.<br /><br />The original 1971 version of this movie was beautifully vague about our hero Kowalski. He was a man trying to drive from Denver to San Fransisco to win a bet. Why was he willing to risk his life for the price of a handful of uppers? We're not really sure.<br /><br />We had a few flashbacks that gave us the picture that he was an adrenaline junkie, and presumably he had led his entire life trying to make it to the vanishing point. That point you see off in the distance where the left and right shoulders of the road come together, and the road itself vanishes. He lives only to be free, and means no ill on anyone. We saw several times when there were accidents he stopped to make sure the other driver was okay before moving on, even the cops that were chasing him.<br /><br />When he saw the futility of his quest he took his life rather than be arrested and live a life of captivity. He died like he lived, running wide open.<br /><br />In the remake Kowalski has a whole history (including a first name, even.) He's trying to get to the hospital where his wife is suffering from complications to her pregnancy. He is a devoted husband, and excited expectant father. He comes to the decision to take his life after hearing his wife died in delivery, but they even leave THAT in question when they suggest that he may have jumped out of the car before it ran into the bulldozers. They even gave the part of \"super soul,\" the blind DJ (brilliantly portrayed by Clevon Little in the original) to JASON PRIESTLY?!?!?!?!?!? Give me a break."
"4336_10"	1	"The Thing About My Folks is a wonderful film about relationships - first and foremost an adult son and his father, but also that son with his wife, his sisters and his mother. Paul Reiser has written a semi-autobiographical movie about his relationship with his father. The movie is funny, poignant and thought-provoking. It led me to re-evaluate my own relationship with both my now-deceased father and my adult son. Peter Falk is excellent as Paul's father - the role could not have been better cast. I hope that both Mr. Falk and Mr. Reiser are recognized in next year's movie awards for their efforts - Falk for his performance and Reiser for his script."
"10259_1"	0	"I saw this movie in the theater when I was a kid and always remember it as my first experience with getting ripped off by a horrible movie with a good commercial. The commercial was great, but it I found out later that it had every explosion or 'special effect' in the entire movie (about 4) and even some that weren't in the movie. There was some sort of plot relating to the aliens but the aliens were never actually shown in the movie as far as I remember. It was clearly a case of someone making a buck off a cheap movie designed to scam people. I guess my world of innocence ended that day, when I found out there were bad people out there who make bad bad movies."
"5621_4"	0	"I'm an incorrigible skeptic and agnostic and was thus expecting to enjoy this film. After watching it, however, I honestly believe that I could have made a better documentary myself. Its arguments appear to have only four spurious sources (despite his being listed in the credits on IMDb I didn't see Richard Dawkins anywhere), it's edited together crudely with laughably amateurish computer effects, and it doesn't make even the slightest attempt to appear impartial. The narration is pervaded throughout with a sneering, almost adolescent anti-Christian sentiment, ruining any possibility that the film might actually change someone's mind as opposed to just preaching to the choir (i.e. me). Though there is some interesting discussion of the historicity of Jesus, the movie hits an unbearable snag when it begins to dwell heavily on the Christian school which the director attended as a child, an institution which apparently scarred him badly psychologically as it obsesses him to this day.<br /><br />Though TGWWT obviously had a low budget, there was still an opportunity here to make an intelligent commentary on the highly questionable roots of Christianity. There's certainly a dearth of skeptically-minded religious documentaries on the market, and this film could have helped fill the void. Instead, the director chose to insult our intelligence with this piece of garbage, which in the end appears to be some sort of therapeutic exercise for him. It's too bad that his Christian upbringing traumatized him, but he needn't subject an audience to his coping mechanism."
"2591_7"	1	"Offbeat and rather entertaining sleeper concerning two very different brothers who are both not only so-called \"fire starters\" (think Stephen King's snore-fest of a book with the same name), but also forever at odds with each other over a woman who has a rather nasty habit of being a pyromaniac! Good special effects (especially towards the end), quirky performances from a pretty talented trio of actors and topped by a really interesting and oddly appropriate soundtrack ultimately make \"Wilder Napalm\" a unique treat of a film to watch...if you can find it that is! On a personal note, I was fortunate enough to snatch it up (so to speak) from the two-dollar bin at my local video-rental store. (*** out of *****)"
"10136_2"	0	"Nobody could like this movie for its merit but, if you have a sense of humor and enjoy schlock movies for their MST3 quality, then this is for you. It ranks up there with \"Road House\" for its preposterous characters, sets and story line. The bad writing really cracked me up: \"I want you to dust those guys off\" instead of \". . . dust those guys.\" F-14s take off from the carrier but, when they get into formation, they're F-16s! Without a hint of anger or skepticism, Segal goes back to work for the general who, only minutes before, was overseeing a covert \"mind wipe\" on Seagal. Segal runs out of bullets and resorts to a knife to kill the guards. So naturally, the guards all drop their guns and fight with knives too! The hand grenade is a dud but explodes anyway. The little stealth fighter can fly all the way from California to Afganistan without refueling. Then Segal flies it back to California - the long way, i.e., by way of Europe - even though there's a carrier giving him air support 20 minutes away in the Arabian Sea. The CIC in the carrier consists of 3 black PCs, 2 flat screen TVs and pictures of gauges and maps on the walls. What a hoot!"
"4366_4"	0	"Way back when, the X-Files was an intelligent, thought-provoking show. A big part of its appeal was that the writers looked to folklore and science for their ideas, tying the plot to the spooky side of real life.<br /><br />I was incredibly wary of the 8th season when it aired. The show had already provided two perfectly good episodes to bow out on (\"One Son\" and \"Requiem\"), and the 7th season had seen a sharp rise in episodes that scraped the barrel for ideas that were far-fetched, implausible, or downright silly. But I figured, hey, give it the benefit of a doubt, maybe they're bringing it back because they've got some great ideas lined up.<br /><br />\"Roadrunners\" really was upsetting. Following \"Patience\", which at least offered an interesting angle on the vampire folklore that the show had done well to avoid, the episode sees a strange (alien?) parasitic slug with the power of mind control worshipped by a cult of backwoods Christians. Oh, and they think it's the second coming of Christ, but you only find that out in the last couple of minutes. Seriously. There's never *any* attempt to make sense of this, to explain what the slug is, why anything that's happening is happening, or anything. Even in the show's early years - in fact, *especially* then - you could expect a little bit more depth, a bit of background, or if not that then the opposite - a bit of mystery, some uncertainty about what this was all about. <br /><br />It's Scully that really kills it though. You could put up with the silliness of the premise, but to have a character who has been developed over a good 7 years as a rational skeptic transformed into a gullible maverick purely for the sake of advancing the plot is bizarre to watch. You feel like you're watching some godawful teen horror, except that it's a woman well into her thirties throwing herself into the kind of creepy isolated community that she's spent the best part of a decade uncovering the sinister underbelly of, being either outwitted by very stereotypical hicks or utterly indifferent to her own safety. Oh, and by the way, Doggett, the new Mudler, isn't around. Scully just wandered off into the desert to look into a brutal murder on her own without him. He shows up at the end to save the day - I can't even remember why - but apart from that, he's not really in it. Again: seriously.<br /><br />In short, it feels like either a generic script written for another show, or someone's pet movie project which they've been allowed to shove like a mutant leech into the spine of an existing, long-running show at a time when it was at its most vulnerable. It might've worked on a lesser show, where the characters are more archetypal and the audience expects less. But The X-Files had a good thing going, and Scully was one of the strongest and most idiosyncratic TV characters of the 90s. Deciding that you're going to change her personality for the sake of a story that they must've done on Star Trek a good fifty or so times is pointless."
"7711_3"	0	"This movie's heart was in the right place, no matter where its brain was.<br /><br />\"Attack\" is basically a spoof a la \"Airplane!\" (two years before the fact - nice going.) of what happens when vegetables, or in this case fruits, attack.<br /><br />Through all manner of film magic (stop motion, papier-mache tomatoes on skateboards, reverse filming, people watching off-screen tomatoes, people throwing basketball-sized tomatoes at the on-screen actors), the tomatoes do indeed attack everyone in their leafy grasp. <br /><br />Then, it's up to Mason Dixon (Miller) and a group of spies I wouldn't wish on any government's side to save the day. Of course there's a meddling reporter (Taylor) who pops in at the worst times, dancing and singing Army soldiers, Japanese scientists with dubbed-in voices, some guy dragging around a parachute and a samurai sword...and oh yeah, the San Diego Chicken before he made it big.<br /><br />The gags here aren't all that great. In fact, you could probably make up better yourself after watching these. Some of the dialogue is inutterably bad (\"Please pass the ketchup\" - not something to say in front of tomatoes.) and as far as \"Puberty Love\" goes...well, I can't blame the tomatoes for shriveling up on hearing it.<br /><br />What's good about it? Well, I liked the theme song and the beginning credits, and there was a scene with four people on the phone at once that was pretty well executed. ...that's about it.<br /><br />Three stars. Not a \"Killer\" comedy, but it tries.<br /><br />Rock on, Peace."
"497_10"	1	"Call me adolescent but I really do think that this is a great series. If you haven't had a chance to experience a few episodes of the latest Star Trek series, you should definitely watch this one. Perhaps more compelling than that of Voyager's Caretaker, which launched the series with Cpt. Janeway, Archer's adventures are completely different, yet strangely familiar...The music is catchy too. No true Sci-fi fan can go without seeing at least one Star Trek episode--and these installments make the wait worthwhile."
"8945_10"	1	"this is an honest attempt to make a bewitchingly sweet love story. the obvious inspiration behind the successful TV series \"Bewitched,\" this lovely sweet rom-com is a timeless treasure. the comparisons are obvious. jimmy stewart plays a hapless but stolid \"straight.\" kim novac plays a voluptuous blond witch who captures him through the use of a love spell. but when that spell is broken by a stronger witch, she contents herself with the duties of running her own shop and takes comfort in the fact that her beloved pyewacket (her feline familiar) is being cared for by her beloved aunt. you'll recognize the aunt from \"Murder by Death.\" this movie is fun and touchingly sweet, bearing some spectacular wit and a nice witchy feel. worth a look."
"7663_1"	0	"Tara Reid as an intellectual, Christian Slater(usually great) as a dollar store Constantine and Stephen Dorff as...well it's STEPHEN DORFF FOR Christ SAKE!!!! I personally just want to thank those brilliant casting directors for the hard work and effort. You guys are on. Heres an idea, just my humble lowly opinion as the movie going public but it follows directly with your previous choices,a movie about the most brilliant neuro-physicist in history invent one pill to cure all diseases ever known to man and get this, heres the clincher they have to be played by Jessica Simpson and Paris Hilton. I knew you guys would love that. Seriously though you owe me $7.50."
"3920_3"	0	"'Utter Crap' pretty well sums up what this....\"movie\" was. I'd rather examine the colon of an African elephant with a penlight than sit through this again. I think I've wasted enough time watching this \"movie\" - I don't need to waste more by commenting on it further......"
"801_8"	1	"I suppose JEDI is now chronologically to be considered the very \"last\" entry in the popular saga, and it's a very good one, as were several of these. I liked how directly this sequel took off after THE EMPIRE STRIKES BACK, and I appreciated the maturity of Luke Skywalker as a character(and also Mark Hamill, as an actor). After hearing so many negative things about the Ewoks, they weren't so bad. I enjoyed the thrilling chase within the woods, and I felt there was a lot of well-realized emotion with this chapter. The ending (with some new additions, I presume?) successfully weaves all 6 chapters into a wonderful tale of fantasy. I know many true Star Wars fans hated George Lucas for changes he made to the original films, but being a relative novice to these movies rather late in life and not missing what I didn't already know, I think he made these 6 movies work perfectly as a whole entity. Oh, and, err -- Carrie Fisher looked quite delicious in her skimpy outfit."
"202_2"	0	"That's not the sound of bees, that's the effect induced by watching this extremely long, extremely boring, badly acted movie. How I ever made it through all 3 1/2 hours without falling asleep I'll never know. The plot is simple...3 thoroughly unlikable morons talk about sex for 3 1/2 hours. And you thought Rohmer was deadly. This is even worse, if that's possible. > I must really be a masochist if I could watch this entire movie without turning it off...or killing someone."
"11090_1"	0	"This movie looks like it was made for TV . For years I waited for some movie to be made about Rubin Carter, because I loved to see him box at the old MSG, and to see this movie was very disappointing.I have alot of respect for Mr Washington, but he was awful and boring.There is really nothing good to say about this movie except I did like the song."
"4820_7"	1	"What more can be said? I have not been this fascinated with a young actress since Cate Blanchett burst upon the scene over ten years ago. And although both Blanchett and Blunt have played Queens now( seems to be the benchmark for up and coming actresses), the roles are complete polar opposites.<br /><br />Simply put if you are looking for high passion, compelling drama, and Machiavellian intrigue, this is not the movie for you. This isn't to say that the script or direction was bad, its just that the subject of the film did not lead too dramatic a life when compared to other notable royals like Elizabeth I, Anne Boylen, Henry VIII, Henry V, Henry II and Elainor of Acquitane. These are people whose lives were the stuff such as good soap operas are made of and whose policies and decisions altered the course of British ,and in most cases, world history. Victoria, in contrast, ascended the throne without incident, she quasi-governed a nation that was fast becoming a global power due to industrialization and the rise of the Navy, her State had a stable government led by competent and dynamic politicians, and she married young had a harmonious family life. The facts of her life are not the Sturm und Drag such as powerful dramas are made of.<br /><br />The heart of the film, aside from the attempt to dramatize her stultifying upbringing and the machinations surrounding her throne, is the story of the one thing that was truly shocking and surprising about her reign- a love story. Marriage made for financial or political reasons is with reason not necessarily the place to look for world shaking passion, yet Victoria will always be remembered in history as being sort of a Patron Saint marital fidelity, happiness and ideal family life. Thus, central to the film is the budding love of Victoria and her Prince Albert. I was very taken with Rupert Friend's characterization of Albert whom he portrayed as a kind, patient, somewhat earnest and maybe a touch naive young man, looking to\" do good in the world and help\". In short, he is a good man with a good heart, not the most dynamic figure to base a drama around, but as that is not the point of the story, that does not matter. The heart of the character shines through thanks to Friend's understated yet earnest performance. <br /><br />As for the Queen, well..Emily Blunt is sublime. Her beauty cannot be denied, but she is more than something pretty to look at; her face is like quicksilver because of her expressiveness. The slightest arch of the eyebrow, glance of the eye or slight wry smile delivers so much. Again, this is not a bombastic performance of heavy speeches and impassioned pleas, its not that kind of movie. But what Ms. Blunt does do with the role is show the simple humanity of the character with potent subtlety. <br /><br />For example, we see the joie de vivre that has been kept in check by Victoria's mother ( Miranda Richardson) and her scheming adviser/lover Conroy expressed in the simple things like Victoria trying to sketch her dog. We see her delight and fascination upon first meeting Albert by her eyes being continually drawn to him. We see her nervous and overwhelmed when addressing Parliament upon her Ascension. And my favorite scene of all in the film- we see her nervous, happy, and hopeful as she steels herself to do what really most women never have to do in their life- ask the man she loves to marry her, a proposition so ridiculous for those times( and some would say now) that Victoria bursts out in nervous laughter before she can even say \"marry me\". Again, this is not a movie for over the top larger than life expressions, but more a study in the subtleties of a character and making the little things say so much.<br /><br />So, overall, I judge the film by what it is and what it tried to do and as such I give it a 7. I felt that some of the politics could be better explained and that some very fine actors were wasted with little do and little character development, namely Miranda Richardson as the Duchess of Kent, and the characters of Conroy and Lord Peal. Again, the film need not have spent a large amount of time on those characters, but a little more exposition would have helped to explain the political environment. Also I would have loved to have seen more of the adjustment to married life between Victoria and Albert, but that may be just my greed for more scenes between Friend and Blunt. <br /><br />In summary, don't view this film in terms of a historical drama but for what it really is, a love story between two characters that happen to be historical figures. I give this film a solid 7 for wonderful lead performances, brilliant costumes and scenery and the magnificent Victoria of Emily Blunt. And anyone who has any shred of romance left in them, you will be touched by the end of this movie. God save the Queen."
"6365_7"	1	"This highly derivative film will be entertaining for the many who have not seen some of the more obscure anime films. I enjoyed most of it, especially after the rather flat opening minutes in the museum (although the pre-title sequence is very entertaining and includes some of the better bits of animation). James Garner as the Commander and Leonard Nimoy as the King give impressive performances."
"11556_1"	0	"Oh, those Italians! Assuming that movies about aristocrats with weird fetishes, castles drowned in gothic atmosphere, and back-stabbing relatives trying to get their hands on an inheritance are inherently interesting to all! If you've seen one film of this type, you've basically seen them all (the MST3K favorite \"Screaming Skull\" fits the mold, too)...and \"The Night Evelyn Came Out of the Grave\" is formulaic, by-the-numbers, and dull as hell. Even the luscious Erika Blanc is put to waste here.<br /><br />zero/10<br /><br />"
"518_10"	1	"Also known as \"Stairway to Heaven\" in the US. During WWII British Peter Carter's (David Niven) plane is shot down in combat but he survives. He meets and falls in love with lovely June (Kim Hunter). But it seems a mistake was made in Heaven--he should have died! A French spirit comes to get him but he refuses. He is soon to plead his case in front of a Heavenly Tribunal that he should be allowed to live.<br /><br />Sounds ridiculous but this is actually an incredible film. The script is good with the actors playing the roles completely straight-faced and it's beautifully directed--the scenes on Earth are in breath-taking Technicolor (I've never seen such beautiful blue skies) and the scenes in Heaven are in black and white! Niven is a little stiff at times but Hunter is just great (and very beautiful) and Roger Livesey is superb as a doctor trying to help Niven. The imagery throughout is amazing (especially the staircase and during the final trial sequence) and the special effects are truly great (considering the age of the film). There's also a very strange sequence when Niven runs into a totally nude young boy herding sheep! This is an absolutely beautiful, thought provoking film--highly recommended. This remains unknown in the US which is a shame."
"3509_4"	0	"Somewhere inside this movie is a half-hour episode from The Twilight Zone trying to get out. Whereas Cube was taut, well-made, claustrophobic and mind-engaging, I'm afraid Cypher is a bloated, tedious rehash of several well-worn themes which just don't add up to much, especially if you have seen almost any other half-way decent sci-fi film before.<br /><br />Cypher manages to drag all the way through its relatively short 95 minutes right to the incompetent ending. None of the characters spark off each other, and for a film made in 2002 the technology is truly cheesy. It is difficult to connect this tired and uninspired movie with the director of Cube. It's not a bad movie, but it is most definitely not a good one.<br /><br />When you've watched the grass grow and paint dry and are bored of your stick insects then by all means watch this film, but the other activities will probably prove more stimulating."
"10884_8"	1	"for a slasher flick,this movie is actually better than a lot in the genre.yes it is predictable-resident nut job goes on killing spree,people die,yada yada yada.however there are some good positives in this film.first off,i really liked the mask the nut job wore.it is definitely creepy to say the least and possibly unique(although i haven't watched every single slasher film ever made)also,the genesis of the bad due is something i haven't seen before,and he way he finally meets his end is a novel concept,as far as i know.i also really liked the weapon of choice employed by Mr sicko,for most of the murders.the murders themselves are not as graphic as most in the genre,but that'a small concern.the movie does not take itself seriously,which is something most slashers suffer from.oddly enough,while watching the movie,i was reminded of the early \"Friday the 13th films,which did take themselves seriously.there are a few concerns about this movie.in several scenes,the killer suddenly bears a strong resemblance to one of our horror icons.by this,i mean his movements and his reactions upon being shot,and also the way he walked.of bigger concern,however is a scene very close to the end,where Mr crazy bears a more than striking resemblance(actually a complete rip off)of another famous horror titan.and in the very last scenes,we have our scumbag,once again,looking exactly like the 1st horror icon i mentioned.in fact that last scene is almost a complete rip-off from another icon in the slasher genre. these scenes were weak and unoriginal(obviously).by the way,the movie is set in Australia,so if you're a sucker for a chick with an Aussie accent(like me)you'll be in heaven.if you not,than it just might grate on you.one other great thing about this movie:beautiful Kylie Minogoue(just don't get too attached to her)there is one non Aussie accent,courtesy of Molly Ringwald.overall,there are more reasons to watch than not.i enjoyed it and had some fun.so,i have to give \"Cut\" 8/10,which may seem too high to some people."
"4582_3"	0	"If you want to learn the basics of quantum mechanics, spend your $9 on a used textbook, not this movie. I'm a little worried that the money I spent is being used to buy Kool-Aid for shipment to Guyana. <br /><br />I don't think the directors really got any point across, but it looks like maybe they were trying to make several: 1) Science can explain everything we do, meaning that our lives are deterministic; 2) Science can't be used to explain everything we do, meaning that we have free will; 3) Science is, like, really cool, brother; 4) We are God; 5) The world exists only in our minds; 6) Sarah Norman is a tough role to follow and 7) here, put this tiny paper square in your mouth and you'll see some really groovy stuff."
"11029_4"	0	"Anyone who visited drive-ins in the 1950s, 60s, and 70s, must have seen a film or two by American International Pictures, a distributor that resembled 1980s giant Cannon Films. Wherever movie-goers ventured, AIP would be right there to supply the latest en vogue titles - in the 50s came horror movies like 'Voodoo Woman' and 'The Undead;' in the 60s were Frankie Avalon-Annette Funicello beach comedies and biker flicks like 'The Glory Stompers;' and into the 70s, AIP churned out grindhouse-level trash like 'Cannibal Girls' and 'Sugar Hill.'<br /><br />'Dillinger,' released in 1973, is one of the more 'highbrow' AIP efforts that capture the true spirit of drive-in film-making; it is one of those uneven, over-the-top flicks that satisfied the masses' thirst for entertainment, craftsmanship and common sense be damned. On the whole, 'Dillinger' is typical for its era: entertaining and worth a couple of hours, but certainly not memorable. Heavy on action and short on both acting and historical fact, 'Dillinger' was a fair effort by screenwriter-director John Milius ('Magnum Force') but certainly left room for improvement in his extensive career.<br /><br />The 109-minute 'Dillinger' - epic for AIP's scope - follows the quest of FBI Midwest chief Melvin Purvis, played by Academy Award winner Ben Johnson. Purvis was the investigator who sought revenge for four FBI agents killed in a 1933 Kansas City ambush that helped gangster Frank Nash to escape justice. At large were the men who supposedly plotted that breakout, including expert bankrobber John Dillinger (Warren Oates), Pretty Boy Floyd (Steve Kanaly), and psychopath Baby Face Nelson (Richard Dreyfuss). Dillinger eventually joined forces with Floyd and Nelson, taking along Homer Van Meter (Harry Dean Stanton) and Harry Pierpont (Geoffrey Lewis). He also hooked up with Billie Frechette (Michelle Phillips), a prostitute of French and Indian extraction. While taking place over several months in 1933-4, 'Dillinger' is basically a chase film, with Purvis's entourage looking to run down and kill off the men wanted by J. Edgar Hoover.<br /><br />'Dillinger' has a documentary feel, listing dates and places while Johnson supplies loose narrative as Purvis. Milius keeps an honest Depression look, using authentic fashion, cars, weapons, and buildings; he also sprinkles around black-and-white photography and stock footage of gangster shootouts. The film is never boring, moving at a quick, if haphazard, pace. The action scenes are Dillinger's strongpoint, edited competently by Fred Feitshans Jr in his last professional effort. Thousands of blank ammunition rounds must have been used to make this film, not to mention pounds of explosives. This film is certainly not for the squeamish, with people getting shot and dropping dead all over the place. The violence, while gratuitous, brings some understanding of the mayhem that organized crime dumped on American life.<br /><br />This film never transcends its exploitation status, however, because the needed writing just isn't there. John Milius, somewhat overrated as a filmmaker, places way too much emphasis on action. The action scenes (mostly blood-filled shootouts) are impressive and comparable with any major crime film of its era, including 1967's 'Bonnie and Clyde.' But we simply don't get to know much about Dillinger and his gang members as people; the vital relationship that develops between Dillinger and Frechette is barely touched upon, with the pair meeting in a bar during one scene and cavorting as lovers just ten minutes afterward. Melvin Purvis also seems to wander in and out of the storyline, becoming a prominent figure only when Milius needs to keep the film from unraveling. All too often, the film takes on a shoot-'em-up persona when its characters could have been explored in detail.<br /><br />Aside from this, the picture's main crime is ignorance of historical fact. While many say that 'Dillinger' is just a film, it's films such as this one that create fables and make them permanent. Those with knowledge of gangster history will point out that John Dillinger was not the last of his ring to die, as Milius's screenplay and the film's documentary style encourage us to believe. In fact, Dillinger died before Baby Face Nelson and Homer Van Meter; he also was said not to be carrying a gun on the night of his death, nor did he have Billie Frechette in tow. While these inaccuracies might make for high drama, there is no reason why Milius couldn't have stayed with the facts and written a great story around them.<br /><br />Warren Oates's performance as Dillinger is quite good, although he sometimes looks unconvincing. Oates is humorous and nicely portrays how Dillinger became consumed by his larger-than-life image in the American press; however, we never really feel the menace he invoked in his lifetime. Ben Johnson gives some life to Purvis, suave but rather flat. Michelle Phillips brings emotion to the Billie Frechette character and it's really too bad that Milius's screenplay didn't flesh out her relationship with Dillinger. We never learn what drew her to a cold-blooded killer, other than the stereotype of an easy-going girl who is attracted to men of danger. The supporting roles with Kanaly, Dreyfuss, Stanton, Lewis, and a briefly-appearing Cloris Leachman, are acceptable for such talent.<br /><br />As a piece of 1970s exploitation, 'Dillinger' appears doomed to retail bargain bins, which is exactly where I picked up MGM's DVD release for $4.99. The film is nicely presented in widescreen (a must for drive-in flicks) with subtitles in French and Spanish. Dillinger's theatrical trailer is supplied as a lone extra. Largely forgotten except by gangster movie fans and drive-in enthusiasts, the film doesn't really call for much else in way of supplementary material. For fans of the genre, it's certainly worth checking out.<br /><br />** out of 4<br /><br />Roving Reviewer - www.geocities.com/paul_johnr"
